,track,groundspeed,altitude,timedelta,latitude,longitude,flight_id,callsign,icao24,timestamp
35,192.30296,275.50214,10911.117,122.41632,47.90904948913564,8.612031328241166,0,0,0,2021-09-09 09:34:56.416320801+00:00
36,192.88438,271.60452,10880.171,125.94339,47.90477199817238,8.610576034507336,0,0,0,2021-09-09 09:34:59.943389893+00:00
37,193.52853,268.4846,10856.752,129.44676,47.900583115296314,8.60907710870671,0,0,0,2021-09-09 09:35:03.446762085+00:00
38,194.00455,265.33368,10821.804,132.88705,47.896526194324366,8.607572389703542,0,0,0,2021-09-09 09:35:06.887054443+00:00
39,194.85982,263.00543,10776.672,136.3943,47.89244232655181,8.605961140805396,0,0,0,2021-09-09 09:35:10.394302368+00:00
40,194.79544,259.34964,10745.709,139.3666,47.88902845559728,8.604620442823615,0,0,0,2021-09-09 09:35:13.366592407+00:00
41,194.91216,257.70197,10698.836,143.40117,47.884426406932924,8.60279832302041,0,0,0,2021-09-09 09:35:17.401168823+00:00
42,194.90839,255.77151,10657.289,147.17627,47.880152507943336,8.601106728876653,0,0,0,2021-09-09 09:35:21.176269531+00:00
43,195.01434,253.6927,10622.384,150.43463,47.87649540958987,8.599648611557841,0,0,0,2021-09-09 09:35:24.434631348+00:00
44,194.4943,251.99185,10584.598,154.07407,47.872428278107726,8.598085803482135,0,0,0,2021-09-09 09:35:28.074066162+00:00
45,194.29652,250.39273,10526.664,157.33917,47.86879940252741,8.596711350744057,0,0,0,2021-09-09 09:35:31.339172363+00:00
46,194.54005,249.12073,10505.091,161.14203,47.864598928147245,8.595092226012595,0,0,0,2021-09-09 09:35:35.142028809+00:00
47,193.90121,248.41182,10466.545,164.4241,47.86097377128549,8.593758904285655,0,0,0,2021-09-09 09:35:38.424102783+00:00
48,194.17375,247.4753,10419.727,167.86996,47.85718655924616,8.592337634634305,0,0,0,2021-09-09 09:35:41.869964600+00:00
49,194.17874,246.87,10386.203,171.4728,47.85323660060402,8.590854854320929,0,0,0,2021-09-09 09:35:45.472793579+00:00
50,194.76517,245.54016,10333.541,174.61182,47.84982270138289,8.589518031889003,0,0,0,2021-09-09 09:35:48.611816406+00:00
51,194.75249,244.5839,10254.508,178.13318,47.84600767269803,8.588025574239422,0,0,0,2021-09-09 09:35:52.133178711+00:00
52,195.55916,244.59927,10185.544,182.12529,47.841698828000006,8.586243324323329,0,0,0,2021-09-09 09:35:56.125289917+00:00
53,196.46626,244.44536,10121.697,185.59929,47.83796854643798,8.584605560027486,0,0,0,2021-09-09 09:35:59.599288940+00:00
54,197.72757,244.58743,10042.94,188.89046,47.83445639134949,8.582937965423612,0,0,0,2021-09-09 09:36:02.890457153+00:00
55,199.43358,244.69145,9959.479,192.46146,47.83068196906814,8.580960170188908,0,0,0,2021-09-09 09:36:06.461456299+00:00
56,200.87976,244.91049,9893.868,196.12689,47.82684002732535,8.578783709891752,0,0,0,2021-09-09 09:36:10.126892090+00:00
57,202.57332,244.21974,9789.101,199.38234,47.82347728430862,8.57670779908773,0,0,0,2021-09-09 09:36:13.382339478+00:00
58,204.85455,244.66379,9705.526,203.03244,47.81976552780972,8.57415473966296,0,0,0,2021-09-09 09:36:17.032440186+00:00
59,207.2841,244.73048,9617.339,206.30042,47.81650970726449,8.571661330988677,0,0,0,2021-09-09 09:36:20.300415039+00:00
60,210.05486,244.53966,9509.557,209.27434,47.81362643339713,8.569184362553651,0,0,0,2021-09-09 09:36:23.274337769+00:00
61,212.19852,244.54779,9389.252,213.6173,47.80950982109172,8.565335912337705,0,0,0,2021-09-09 09:36:27.617294312+00:00
62,214.5618,244.94542,9280.466,217.10368,47.80628851877522,8.562041728685438,0,0,0,2021-09-09 09:36:31.103683472+00:00
63,216.84955,244.93216,9180.446,220.48428,47.80325351303247,8.55866534358369,0,0,0,2021-09-09 09:36:34.484283447+00:00
64,219.44366,245.32326,9084.929,223.59703,47.80055232774048,8.555366845517812,0,0,0,2021-09-09 09:36:37.597030640+00:00
65,221.10333,245.094,8961.357,226.99171,47.79768060507956,8.551648126413982,0,0,0,2021-09-09 09:36:40.991714478+00:00
66,221.88747,245.06396,8872.345,230.4319,47.79480576448079,8.547821481355543,0,0,0,2021-09-09 09:36:44.431900024+00:00
67,222.59724,244.47124,8763.462,234.09462,47.79178652585031,8.543701558899174,0,0,0,2021-09-09 09:36:48.094619751+00:00
68,223.28941,244.17708,8677.076,237.44376,47.7890599247138,8.53988995516099,0,0,0,2021-09-09 09:36:51.443756104+00:00
69,222.47787,244.15932,8589.143,240.50111,47.78653808220086,8.536463515183996,0,0,0,2021-09-09 09:36:54.501113892+00:00
70,221.74536,244.28667,8493.033,243.84688,47.78374481535522,8.532764763823142,0,0,0,2021-09-09 09:36:57.846878052+00:00
71,219.78877,243.61235,8395.705,247.81726,47.78034044011489,8.528557856131616,0,0,0,2021-09-09 09:37:01.817260742+00:00
72,217.95926,242.60982,8322.455,252.01611,47.77666146904454,8.524299557106813,0,0,0,2021-09-09 09:37:06.016113281+00:00
73,214.78586,242.32048,8222.284,255.55988,47.7734309781417,8.520970365858464,0,0,0,2021-09-09 09:37:09.559875488+00:00
74,213.73988,241.1878,8120.0815,259.31668,47.76997962629003,8.517550638891555,0,0,0,2021-09-09 09:37:13.316680908+00:00
75,212.77971,240.33885,8052.283,262.46808,47.76706275304214,8.514764400429451,0,0,0,2021-09-09 09:37:16.468078613+00:00
76,212.76251,239.35681,7966.7017,266.22604,47.763598000707994,8.511457181556525,0,0,0,2021-09-09 09:37:20.226043701+00:00
77,212.23611,237.61688,7901.601,269.89917,47.760216345585555,8.508294282793694,0,0,0,2021-09-09 09:37:23.899169922+00:00
78,213.07718,235.8272,7845.182,273.44022,47.75701114094977,8.505198168609695,0,0,0,2021-09-09 09:37:27.440216064+00:00
79,213.84944,234.59698,7775.565,276.7889,47.754022599877814,8.502225686429982,0,0,0,2021-09-09 09:37:30.788909912+00:00
80,216.70291,230.67767,7660.317,279.03177,47.75212255082706,8.500125308165895,0,0,0,2021-09-09 09:37:33.031768799+00:00
81,218.6909,229.14722,7618.1196,283.19946,47.748708135280786,8.496070327174444,0,0,0,2021-09-09 09:37:37.199462891+00:00
82,221.5446,227.06732,7542.868,287.45947,47.74539196332545,8.49171321200731,0,0,0,2021-09-09 09:37:41.459472656+00:00
83,224.94896,224.99171,7484.68,290.57196,47.74312177269249,8.488353270226277,0,0,0,2021-09-09 09:37:44.571960449+00:00
84,228.62361,222.828,7397.1763,293.62155,47.74106432001428,8.484890404266663,0,0,0,2021-09-09 09:37:47.621551514+00:00
85,231.28305,220.6585,7315.3955,297.555,47.73857768197579,8.48029156297935,0,0,0,2021-09-09 09:37:51.554992676+00:00
86,234.65016,218.75609,7247.3403,300.94452,47.736612678115684,8.476184815409363,0,0,0,2021-09-09 09:37:54.944519043+00:00
87,236.52356,216.89062,7180.6055,304.43008,47.73470263945062,8.471903023162186,0,0,0,2021-09-09 09:37:58.430084229+00:00
88,238.59914,215.212,7120.5273,307.69873,47.733023839131185,8.467826116519452,0,0,0,2021-09-09 09:38:01.698730469+00:00
89,240.36203,213.69102,7073.305,310.79834,47.73152352208544,8.463917224498708,0,0,0,2021-09-09 09:38:04.798339844+00:00
90,241.34506,212.54874,7008.1587,313.69565,47.73017088762313,8.4602481497174,0,0,0,2021-09-09 09:38:07.695648193+00:00
91,241.39345,210.51985,6936.088,317.5028,47.7284131911347,8.455470806840362,0,0,0,2021-09-09 09:38:11.502807617+00:00
92,241.83395,208.5159,6883.515,321.81763,47.72646796945483,8.450085829915787,0,0,0,2021-09-09 09:38:15.817626953+00:00
93,241.23921,207.4997,6824.3535,325.02298,47.72500213659747,8.446127471398434,0,0,0,2021-09-09 09:38:19.022979736+00:00
94,240.8214,206.02777,6752.0835,328.58286,47.72336429864881,8.441780198035556,0,0,0,2021-09-09 09:38:22.582855225+00:00
95,240.04594,204.96814,6695.14,332.41708,47.72156693547261,8.437157744543091,0,0,0,2021-09-09 09:38:26.417083740+00:00
96,239.24672,203.358,6627.0625,335.8538,47.71993002826716,8.433080664380718,0,0,0,2021-09-09 09:38:29.853790283+00:00
97,237.67912,201.54268,6557.0493,339.06152,47.718346759007,8.429372110232189,0,0,0,2021-09-09 09:38:33.061523438+00:00
98,236.81067,200.2236,6497.067,343.19672,47.7162707481134,8.424668817001587,0,0,0,2021-09-09 09:38:37.196716309+00:00
99,235.03639,199.11513,6449.1753,346.0176,47.71479638797718,8.42154442115546,0,0,0,2021-09-09 09:38:40.017608643+00:00
100,233.44562,198.05992,6391.662,349.73306,47.71278884026337,8.417532176233939,0,0,0,2021-09-09 09:38:43.733062744+00:00
101,231.50044,196.28099,6306.714,353.50244,47.71067920182769,8.413602255094382,0,0,0,2021-09-09 09:38:47.502441406+00:00
102,230.64154,195.2356,6264.027,357.03732,47.708674471605235,8.40998071442399,0,0,0,2021-09-09 09:38:51.037322998+00:00
103,229.12006,194.08604,6208.999,360.73212,47.70652468541916,8.406301048809535,0,0,0,2021-09-09 09:38:54.732116699+00:00
104,226.96082,193.32771,6137.8354,364.26376,47.70439020680563,8.402914491675785,0,0,0,2021-09-09 09:38:58.263763428+00:00
105,226.22864,192.02568,6093.635,367.09967,47.7026645992773,8.400245966867574,0,0,0,2021-09-09 09:39:01.099670410+00:00
106,224.59808,191.1393,6039.388,371.4128,47.699975713963966,8.396318022215574,0,0,0,2021-09-09 09:39:05.412811279+00:00
107,223.55618,190.19333,5967.8745,373.9337,47.698384136862295,8.394076260883299,0,0,0,2021-09-09 09:39:07.933685303+00:00
108,222.95883,189.5662,5935.444,378.2146,47.695663719367026,8.390323809616945,0,0,0,2021-09-09 09:39:12.214599609+00:00
109,222.71873,189.65318,5867.1997,381.88138,47.693323415946296,8.387122872257422,0,0,0,2021-09-09 09:39:15.881378174+00:00
110,222.59442,190.46516,5816.187,384.55283,47.69160764171959,8.384786444186192,0,0,0,2021-09-09 09:39:18.552825928+00:00
111,221.80658,188.28362,5756.168,389.179,47.68863363105306,8.380847107389418,0,0,0,2021-09-09 09:39:23.178985596+00:00
112,220.7126,187.99098,5716.838,392.05356,47.68675734581113,8.378455870411596,0,0,0,2021-09-09 09:39:26.053558350+00:00
113,218.74428,188.14105,5665.4097,395.29404,47.68457922235423,8.37586746369944,0,0,0,2021-09-09 09:39:29.294036865+00:00
114,216.88164,188.19292,5636.362,398.73334,47.6822077297267,8.373232359410686,0,0,0,2021-09-09 09:39:32.733337402+00:00
115,214.82703,187.93938,5569.835,402.16324,47.67978388350176,8.37073519531173,0,0,0,2021-09-09 09:39:36.163238525+00:00
116,211.80183,188.20604,5531.0864,405.83432,47.67709414637548,8.368265525292095,0,0,0,2021-09-09 09:39:39.834320068+00:00
117,208.49007,188.14519,5497.657,408.93698,47.67474399807066,8.366376907320321,0,0,0,2021-09-09 09:39:42.936981201+00:00
118,205.40042,188.79335,5456.138,412.53235,47.671935292115705,8.364402206790887,0,0,0,2021-09-09 09:39:46.532348633+00:00
119,202.1589,189.04549,5410.8853,416.0186,47.66913933710362,8.362716362224948,0,0,0,2021-09-09 09:39:50.018585205+00:00
120,198.1943,190.52429,5370.982,419.2216,47.666483732986954,8.361424181439439,0,0,0,2021-09-09 09:39:53.221588135+00:00
121,193.9778,190.25316,5333.556,423.05298,47.66324357930285,8.360230214360252,0,0,0,2021-09-09 09:39:57.052978516+00:00
122,189.7312,191.74825,5320.533,427.18784,47.659664019092965,8.359321508517246,0,0,0,2021-09-09 09:40:01.187835693+00:00
123,185.42896,191.9071,5274.0625,430.78012,47.656520313324826,8.358879273340728,0,0,0,2021-09-09 09:40:04.780120850+00:00
124,180.78651,193.00673,5243.645,434.8035,47.65296354905753,8.358807003810778,0,0,0,2021-09-09 09:40:08.803497314+00:00
125,176.70924,193.26782,5206.0854,437.53763,47.65054700266365,8.359012642734553,0,0,0,2021-09-09 09:40:11.537628174+00:00
126,172.10524,194.98499,5176.469,440.9055,47.64756744215926,8.359624103251699,0,0,0,2021-09-09 09:40:14.905487061+00:00
127,167.66685,196.33298,5130.5127,444.91983,47.644040481529345,8.360765265900012,0,0,0,2021-09-09 09:40:18.919830322+00:00
128,162.72052,197.73999,5089.8584,447.51672,47.64179440530814,8.361799149144874,0,0,0,2021-09-09 09:40:21.516723633+00:00
129,158.37453,198.95607,5057.154,451.09637,47.63876168834853,8.363578164254369,0,0,0,2021-09-09 09:40:25.096374512+00:00
130,153.2922,200.6227,5028.9473,454.31924,47.63611589140474,8.36554772576833,0,0,0,2021-09-09 09:40:28.319244385+00:00
131,151.40746,201.12721,4987.5776,457.5726,47.63348410562857,8.367670029222126,0,0,0,2021-09-09 09:40:31.572601318+00:00
132,150.93117,202.35068,4961.823,462.48926,47.62950089077681,8.370945822625327,0,0,0,2021-09-09 09:40:36.489257812+00:00
133,151.5755,203.1612,4925.4014,466.45654,47.62625395323012,8.373545618550887,0,0,0,2021-09-09 09:40:40.456542969+00:00
134,151.8876,203.68709,4891.6743,469.1532,47.62403472323305,8.375299368442299,0,0,0,2021-09-09 09:40:43.153198242+00:00
135,154.89853,203.60153,4843.1396,472.15152,47.6215024622717,8.377054079604275,0,0,0,2021-09-09 09:40:46.151519775+00:00
136,157.7438,203.59906,4804.8745,476.12314,47.61807436868755,8.379129117345942,0,0,0,2021-09-09 09:40:50.123138428+00:00
137,160.51907,204.09526,4760.2056,479.13852,47.61541666145861,8.380519598088629,0,0,0,2021-09-09 09:40:53.138519287+00:00
138,162.55959,203.23419,4721.7583,482.76093,47.612199370929744,8.38201439390646,0,0,0,2021-09-09 09:40:56.760925293+00:00
139,164.11177,203.90118,4679.0547,486.2643,47.6090521533293,8.38333914729394,0,0,0,2021-09-09 09:41:00.264312744+00:00
140,164.46935,203.94727,4637.9683,489.3209,47.606300871015485,8.384469770419285,0,0,0,2021-09-09 09:41:03.320892334+00:00
141,164.29916,203.60902,4596.9604,491.78583,47.60408765431235,8.38538971000794,0,0,0,2021-09-09 09:41:05.785827637+00:00
142,163.83846,203.91806,4563.632,496.82495,47.59956665241364,8.387326952073337,0,0,0,2021-09-09 09:41:10.824951172+00:00
143,161.96796,203.69351,4516.7344,500.18588,47.596584704444815,8.388762163862127,0,0,0,2021-09-09 09:41:14.185882568+00:00
144,159.34972,204.59499,4468.504,503.63794,47.59355731334267,8.390448942461763,0,0,0,2021-09-09 09:41:17.637939453+00:00
145,156.7595,205.03491,4425.867,506.97668,47.59067597440238,8.39227813318978,0,0,0,2021-09-09 09:41:20.976684570+00:00
146,153.07503,206.26021,4380.9404,510.50436,47.58770424376065,8.394509185703845,0,0,0,2021-09-09 09:41:24.504364014+00:00
147,149.49507,206.49463,4342.953,514.0532,47.58481203422387,8.397027915313341,0,0,0,2021-09-09 09:41:28.053222656+00:00
148,146.62459,207.17874,4297.5464,517.696,47.581925084477625,8.399838930339703,0,0,0,2021-09-09 09:41:31.695983887+00:00
149,143.37921,207.48949,4257.3076,520.85236,47.579517302881605,8.402483838148157,0,0,0,2021-09-09 09:41:34.852355957+00:00
150,141.18872,208.98634,4173.3535,523.7728,47.577338786673586,8.405073567110596,0,0,0,2021-09-09 09:41:37.772827148+00:00
151,139.25447,207.98943,4114.3457,529.01086,47.57355796432627,8.409887388827245,0,0,0,2021-09-09 09:41:43.010864258+00:00
152,138.14288,208.01448,4066.037,531.7482,47.57161526672861,8.412459360636495,0,0,0,2021-09-09 09:41:45.748229980+00:00
153,137.80296,207.05559,3999.7522,535.7018,47.568837291507755,8.416181195697245,0,0,0,2021-09-09 09:41:49.701782227+00:00
154,136.93019,206.01854,3938.7688,538.7507,47.56673538545335,8.41908450863997,0,0,0,2021-09-09 09:41:52.750671387+00:00
155,136.24503,205.51208,3857.2854,542.5462,47.56415455220886,8.422735646859907,0,0,0,2021-09-09 09:41:56.546203613+00:00
156,135.98192,204.74075,3784.6484,545.7272,47.562009207638454,8.425798555477348,0,0,0,2021-09-09 09:41:59.727172852+00:00
157,135.68742,202.8128,3709.1597,549.5295,47.55948161988774,8.429444359928079,0,0,0,2021-09-09 09:42:03.529479979+00:00
158,135.83151,201.79233,3640.7937,553.04614,47.55714996850529,8.432790496714363,0,0,0,2021-09-09 09:42:07.046142578+00:00
159,135.63615,199.34164,3568.959,555.9831,47.55523270739273,8.435560644580772,0,0,0,2021-09-09 09:42:09.983093262+00:00
160,135.98854,196.51144,3478.2627,559.63983,47.55286535259532,8.438939163194158,0,0,0,2021-09-09 09:42:13.639831543+00:00
161,136.27502,193.80464,3414.6812,564.057,47.550031505359414,8.442942985506951,0,0,0,2021-09-09 09:42:18.057006836+00:00
162,136.53496,192.23355,3337.9338,566.23773,47.54863777301737,8.444894192517294,0,0,0,2021-09-09 09:42:20.237731934+00:00
163,136.89177,189.19456,3276.3032,569.9965,47.54625956359775,8.448182307149317,0,0,0,2021-09-09 09:42:23.996520996+00:00
164,137.18045,186.23622,3217.691,573.7586,47.54390546581986,8.45140422041368,0,0,0,2021-09-09 09:42:27.758605957+00:00
165,136.814,182.6395,3145.6858,577.01874,47.54191675155331,8.454161050140632,0,0,0,2021-09-09 09:42:31.018737793+00:00
166,137.13048,179.92436,3081.1868,579.75507,47.5402638710816,8.456427008246314,0,0,0,2021-09-09 09:42:33.755065918+00:00
167,137.17496,175.92442,3021.7964,584.17017,47.53765435781017,8.459998776686113,0,0,0,2021-09-09 09:42:38.170166016+00:00
168,137.09601,171.9476,2960.7407,587.1335,47.53594467719362,8.46234524168498,0,0,0,2021-09-09 09:42:41.133483887+00:00
169,137.24916,168.67203,2908.1072,590.8202,47.533852987756504,8.465200562225773,0,0,0,2021-09-09 09:42:44.820190430+00:00
170,137.42668,165.37886,2861.1438,593.98236,47.53208889163907,8.467593663628117,0,0,0,2021-09-09 09:42:47.982360840+00:00
171,137.1507,162.01483,2810.4785,597.12823,47.53037721321192,8.469938127504184,0,0,0,2021-09-09 09:42:51.128234863+00:00
172,137.2789,157.78452,2754.6558,601.30145,47.52816126675661,8.472959600392617,0,0,0,2021-09-09 09:42:55.301452637+00:00
173,137.22636,154.9644,2709.4382,604.59845,47.52644332586906,8.475306239925182,0,0,0,2021-09-09 09:42:58.598449707+00:00
174,137.28816,151.79001,2656.4827,608.38214,47.524510250121864,8.477940955206224,0,0,0,2021-09-09 09:43:02.382141113+00:00
175,137.48326,149.25195,2634.1587,611.86224,47.52275651739098,8.480314860975575,0,0,0,2021-09-09 09:43:05.862243652+00:00
176,137.30904,146.13629,2576.9624,616.07654,47.52068294715427,8.483138803604351,0,0,0,2021-09-09 09:43:10.076538086+00:00
177,137.47754,144.02669,2527.9612,619.4459,47.51904460046353,8.485356799174992,0,0,0,2021-09-09 09:43:13.445922852+00:00
178,137.28693,141.68428,2480.577,622.6096,47.51753591109258,8.487412880753112,0,0,0,2021-09-09 09:43:16.609619141+00:00
179,136.98825,140.57497,2436.5315,625.8496,47.51601033452512,8.489513767422514,0,0,0,2021-09-09 09:43:19.849609375+00:00
180,137.01675,140.56136,2391.4138,629.7635,47.514166779361304,8.49204994701078,0,0,0,2021-09-09 09:43:23.763488770+00:00
181,137.22,139.5399,2352.8257,634.1077,47.512128681347676,8.494833788763469,0,0,0,2021-09-09 09:43:28.107727051+00:00
182,137.0791,139.45697,2315.033,636.4806,47.51101864151394,8.496357420107724,0,0,0,2021-09-09 09:43:30.480590820+00:00
183,136.89864,138.84698,2276.2295,639.7673,47.50949233320871,8.49846565172103,0,0,0,2021-09-09 09:43:33.767272949+00:00
184,137.02203,138.6338,2235.0918,643.6849,47.50767217082694,8.500968873944956,0,0,0,2021-09-09 09:43:37.684875488+00:00
185,137.09169,138.09737,2184.334,647.92267,47.50570864438041,8.503662595159458,0,0,0,2021-09-09 09:43:41.922668457+00:00
186,137.0307,137.96092,2141.8938,651.56305,47.50402525155895,8.50597684922731,0,0,0,2021-09-09 09:43:45.563049316+00:00
187,137.14484,137.4879,2099.8943,654.5688,47.50263752592977,8.50787696122705,0,0,0,2021-09-09 09:43:48.568786621+00:00
188,136.99281,137.05537,2057.3003,658.072,47.50102917552924,8.510090852082975,0,0,0,2021-09-09 09:43:52.072021484+00:00
189,136.8971,136.4824,2017.2853,661.9889,47.499241235895425,8.512560130707762,0,0,0,2021-09-09 09:43:55.988891602+00:00
190,137.02313,136.88498,1967.2013,664.8789,47.4979154093361,8.514383070000799,0,0,0,2021-09-09 09:43:58.878906250+00:00
191,137.12932,135.82343,1928.6044,668.4069,47.49630667705581,8.516586733126394,0,0,0,2021-09-09 09:44:02.406921387+00:00
192,137.13245,136.1737,1904.9564,671.9942,47.49466661896423,8.5188329921171,0,0,0,2021-09-09 09:44:05.994201660+00:00
193,137.17857,135.45074,1855.3883,675.4984,47.49307185314157,8.521013624360485,0,0,0,2021-09-09 09:44:09.498413086+00:00
194,137.32402,135.52638,1817.949,680.05304,47.49099302107419,8.5238416380293,0,0,0,2021-09-09 09:44:14.053039551+00:00
195,137.10881,135.10071,1774.5431,682.72284,47.48978249977942,8.525500791695379,0,0,0,2021-09-09 09:44:16.722839355+00:00
196,137.10295,134.39513,1730.7113,685.3945,47.48857758891174,8.527152555999061,0,0,0,2021-09-09 09:44:19.394470215+00:00
197,137.13322,134.21664,1689.359,689.69214,47.486640966470254,8.529804537297256,0,0,0,2021-09-09 09:44:23.692138672+00:00
198,137.04462,134.20079,1649.0228,692.8088,47.485238718610226,8.531730638824616,0,0,0,2021-09-09 09:44:26.808776855+00:00
199,137.11153,134.27571,1595.3529,696.1135,47.48374938964844,8.533771514892578,0,0,0,2021-09-09 09:44:30.113525391+00:00
200,187.08923,258.4625,13414.151,0.010614336,48.17192059933183,8.55672058385595,1,1,1,2021-09-09 09:32:54.010614336+00:00
201,186.96251,257.08505,13344.71,4.3739767,48.16682051825946,8.555789462234184,1,1,1,2021-09-09 09:32:58.373976707+00:00
202,186.97917,256.38306,13269.784,8.712511,48.16176347954041,8.554864059911882,1,1,1,2021-09-09 09:33:02.712511063+00:00
203,187.31705,255.21431,13194.234,13.066992,48.156714722804125,8.553895063338366,1,1,1,2021-09-09 09:33:07.066991806+00:00
204,187.42667,254.32817,13114.343,17.45409,48.151647058949415,8.552907801176454,1,1,1,2021-09-09 09:33:11.454090118+00:00
205,187.38895,253.77127,13049.28,21.809843,48.146626186849694,8.551934775108952,1,1,1,2021-09-09 09:33:15.809843063+00:00
206,187.63815,252.80165,12953.061,26.206686,48.14158020667079,8.550923613787996,1,1,1,2021-09-09 09:33:20.206686020+00:00
207,187.8281,251.97429,12859.577,30.539734,48.136625941324,8.549905937643322,1,1,1,2021-09-09 09:33:24.539733887+00:00
208,188.04214,251.09892,12752.888,34.960426,48.13159164306342,8.548843278166865,1,1,1,2021-09-09 09:33:28.960426331+00:00
209,188.08746,249.89502,12666.018,39.270195,48.12670773995907,8.547806579944112,1,1,1,2021-09-09 09:33:33.270195007+00:00
210,187.80008,250.37296,12553.12,43.795105,48.12156662675401,8.54675465575146,1,1,1,2021-09-09 09:33:37.795104980+00:00
211,187.38933,249.61533,12459.691,47.862144,48.116955308821275,8.54586147969097,1,1,1,2021-09-09 09:33:41.862144470+00:00
