time,flight_id,latitude,longitude
40.0,31.0,48.09161061902716,8.541680729641515
40.0,32.0,48.05860950489891,8.455319676779617
40.0,33.0,48.120612913698366,8.622331890782132
40.0,34.0,47.94006698294329,8.655951150104713
40.0,35.0,48.058881789936315,8.465843748858626
40.0,36.0,48.11711338053383,8.593811638292477
40.0,37.0,48.05161964203292,8.497303145076096
40.0,38.0,48.143330104482715,8.683825693852187
40.0,39.0,48.08391852451491,8.584290002527842
40.0,40.0,48.15776589901549,8.68428724528594
40.0,41.0,48.04394953733878,8.67691862052983
40.0,42.0,48.14068981505199,8.57571234056246
40.0,43.0,48.0754483092217,8.540897106469941
40.0,44.0,48.05293325832116,8.392374175436506
40.0,45.0,47.9981068744203,8.702342903934865
40.0,46.0,47.949038207370045,8.614049779943157
40.0,47.0,48.07196929808459,8.648520268849728
40.0,48.0,48.05189944980642,8.611321394535706
40.0,49.0,48.12840098075182,8.557711400273158
40.0,50.0,47.98623462479114,8.642377940186122
40.0,51.0,48.045670510238395,8.558269144218508
40.0,52.0,48.07061489610969,8.719464023222027
40.0,53.0,48.039702670400715,8.514197325355992
40.0,54.0,48.02350276941183,8.522016878541173
40.0,55.0,48.05532995656112,8.404897958333686
40.0,56.0,48.06057639911249,8.702118946037315
40.0,57.0,48.09775184038886,8.50922783164944
40.0,58.0,48.10153613311639,8.522252846712263
40.0,59.0,47.99234410217094,8.544933039041723
40.0,60.0,48.12970929029568,8.635274622529833
40.0,61.0,47.97836957158524,8.628887733472842
40.0,62.0,48.05160813405702,8.63373394985499
40.0,63.0,48.092876237181535,8.61892910459104
40.0,64.0,48.176748623492614,8.618627430022842
40.0,65.0,48.108644389007274,8.62149455247743
40.0,66.0,48.063888518326955,8.752400757687553
40.0,67.0,48.0683883131707,8.636831929453132
40.0,68.0,48.107688744875766,8.590030864448243
40.0,69.0,48.07275667766316,8.631958916901178
40.0,70.0,48.0772625790026,8.537966714443089
40.0,71.0,48.07594174043054,8.57389835716857
40.0,72.0,48.083498093927396,8.518742881410242
40.0,73.0,48.05769521976829,8.50888649071382
40.0,74.0,48.11003804666937,8.545574103128326
40.0,75.0,48.10103737821049,8.702837718342472
40.0,76.0,48.07538168176617,8.696045593867765
40.0,77.0,48.07399233472745,8.64699777588065
40.0,78.0,48.036450812698654,8.54813506271229
40.0,79.0,48.107366185046786,8.530273399490788
40.0,80.0,47.98006952021943,8.517484703837479
40.0,81.0,48.22520300771235,8.764650524375867
40.0,82.0,48.06583773186415,8.529004560451616
40.0,83.0,47.987566945367895,8.425168945957823
40.0,84.0,48.04548352925054,8.677268107371667
40.0,85.0,48.06669793441109,8.551139030485713
40.0,86.0,48.065206381269455,8.561431302115196
40.0,87.0,48.08646502433717,8.405019971021677
40.0,88.0,48.09768698998584,8.500504473263506
40.0,89.0,48.073026902071234,8.534223063386676
40.0,90.0,48.15720166117228,8.540592070548765
40.0,91.0,48.09159782869215,8.833405548029619
40.0,92.0,48.1081209104891,8.652818037838097
40.0,93.0,48.018163597144536,8.541801952594138
40.0,94.0,48.023689114825125,8.622010335643123
40.0,95.0,48.174111452842766,8.595829207858241
40.0,96.0,48.01568875830656,8.61084302117878
40.0,97.0,48.05851429621499,8.723526962960468
40.0,98.0,48.05301777981965,8.627923588568668
40.0,99.0,48.088951694352964,8.678049491542897
50.0,0.0,47.990703904573465,8.639366135182808
50.0,1.0,48.10104142401048,8.54753209630662
50.0,2.0,48.04157199720377,8.60786701733547
50.0,3.0,48.01581836397101,8.579413091421966
50.0,4.0,48.04984361372447,8.573598598605441
50.0,5.0,48.025053955646314,8.486000121223327
50.0,6.0,48.067452714392864,8.747460562133908
50.0,7.0,48.148258836480565,8.499393814760724
50.0,8.0,48.07857214203201,8.511601778217125
50.0,9.0,48.12156992928865,8.542158960340517
50.0,10.0,48.01202511884299,8.534913735633486
50.0,11.0,48.0363906452772,8.670138339255095
50.0,12.0,48.04196220588684,8.400931905814755
50.0,13.0,48.07761265441624,8.564361712307644
50.0,14.0,48.105321065084055,8.646849488821815
50.0,15.0,48.03439776867175,8.681906032088612
50.0,16.0,48.10790885756011,8.890084386851377
50.0,17.0,48.09636944456568,8.5523681077218
50.0,18.0,48.03860087440509,8.495482301488876
50.0,19.0,48.09546464635799,8.578498717208639
50.0,20.0,48.071297967408064,8.48430587389616
50.0,21.0,48.05092327513342,8.59981523273904
50.0,22.0,48.08087715617581,8.69973276843216
50.0,23.0,48.068722661485964,8.767686810647687
50.0,24.0,48.081065496091824,8.630799229770744
50.0,25.0,48.132373494252505,8.642955730777212
50.0,26.0,48.015976079694035,8.633712419083421
50.0,27.0,47.96825317663745,8.573410966450478
50.0,28.0,47.9938774811768,8.620745681864383
50.0,29.0,48.007148629885855,8.628901185053069
50.0,30.0,48.084342014853284,8.624276546029721
50.0,31.0,48.07420088470569,8.543687315137744
50.0,32.0,48.042040443758644,8.462754300910367
50.0,33.0,48.10392200926111,8.618435836699701
50.0,34.0,47.92376922191026,8.641382757368875
50.0,35.0,48.0415471458641,8.470086834210042
50.0,36.0,48.0992731008535,8.590791983383527
50.0,37.0,48.033559336274116,8.49791668818276
50.0,38.0,48.12436982495749,8.684572052565388
50.0,39.0,48.065112779206174,8.58784990085377
50.0,40.0,48.137727490371894,8.681678437017865
50.0,41.0,48.026273010070376,8.670069057298603
50.0,42.0,48.122526257011124,8.575566105563288
50.0,43.0,48.05936968798185,8.540305291918378
50.0,44.0,48.03539580726668,8.396871992318074
50.0,45.0,47.98247172169134,8.685627952863769
50.0,46.0,47.93424789900009,8.603758368611583
50.0,47.0,48.05597303342539,8.643956390773063
50.0,48.0,48.03667680438359,8.60114988257657
50.0,49.0,48.10859489265471,8.55357661666356
50.0,50.0,47.96950515369706,8.627204979435628
50.0,51.0,48.031877633998505,8.54930458500355
50.0,52.0,48.053404036868976,8.710984842016996
50.0,53.0,48.02323646946066,8.508027224978793
50.0,54.0,48.007124064515025,8.51533717343324
50.0,55.0,48.040367497459314,8.403054060108584
50.0,56.0,48.0417597400163,8.695877647603618
50.0,57.0,48.083078697107325,8.515766696000378
50.0,58.0,48.085297926477786,8.525965844916808
50.0,59.0,47.974484598803514,8.54036853922908
50.0,60.0,48.11118722532812,8.626056469442357
50.0,61.0,47.958097960661604,8.625535068945247
50.0,62.0,48.03459085529312,8.62799139679187
50.0,63.0,48.07665017333228,8.613664528990697
50.0,64.0,48.15694646349425,8.610349420588472
50.0,65.0,48.092469099258786,8.620256264667018
50.0,66.0,48.04622787134101,8.737337208506542
50.0,67.0,48.052154125764844,8.633605351067377
50.0,68.0,48.089414654252465,8.592323894354399
50.0,69.0,48.05492906197801,8.63280978222475
50.0,70.0,48.05954669982069,8.52943967640232
50.0,71.0,48.05585246196137,8.575221596409868
50.0,72.0,48.06677719756123,8.532504074789937
50.0,73.0,48.041360780258096,8.51997003676771
50.0,74.0,48.09411442726012,8.556037476116531
50.0,75.0,48.08504030717389,8.694300919688594
50.0,76.0,48.06100565942107,8.693739252087394
50.0,77.0,48.05612639688985,8.643418347878521
50.0,78.0,48.017990022425806,8.538424856263854
50.0,79.0,48.09057194365355,8.523226288297204
50.0,80.0,47.9632857442528,8.50537308743174
50.0,81.0,48.20932460537649,8.75541156557404
50.0,82.0,48.04657467162457,8.535183279350331
50.0,83.0,47.97058028617218,8.428427961021375
50.0,84.0,48.02956600087057,8.668195211804226
50.0,85.0,48.04561393813051,8.545033984034264
50.0,86.0,48.05053899445541,8.55166174662551
50.0,87.0,48.07121208574992,8.409465698436378
50.0,88.0,48.08273527384763,8.501484110955635
50.0,89.0,48.057288377604365,8.524654992569769
50.0,90.0,48.141216321061066,8.542460827360431
50.0,91.0,48.079749936568994,8.815120953243012
50.0,92.0,48.091717009052196,8.65376412262199
50.0,93.0,48.00057297928473,8.539398825505645
50.0,94.0,48.006929426630805,8.622434796908037
50.0,95.0,48.15432027871125,8.591776101165978
50.0,96.0,47.998202331686336,8.600385140397595
50.0,97.0,48.0448174296471,8.709052931228172
50.0,98.0,48.03589923597705,8.614091533466485
50.0,99.0,48.074984276493666,8.66727359267073
60.0,0.0,47.972643454406196,8.632455190616927
60.0,1.0,48.086573767989464,8.545683235033858
60.0,2.0,48.02446418993441,8.604699277041277
60.0,3.0,48.0002729312198,8.577352994804762
60.0,4.0,48.0322547101402,8.568044158178038
60.0,5.0,48.00701232316056,8.487647086909108
60.0,6.0,48.05066511109386,8.74450161235173
60.0,7.0,48.132115577672806,8.500657285076326
60.0,8.0,48.06279495075464,8.515113983229554
60.0,9.0,48.103078285179656,8.537169320536051
60.0,10.0,47.9941229085234,8.53168080976586
60.0,11.0,48.021339301620316,8.660194144160046
60.0,12.0,48.02473008531939,8.39537567178643
60.0,13.0,48.0616279620501,8.566576902549608
60.0,14.0,48.08975787905892,8.632162968840285
60.0,15.0,48.01560673802307,8.67833834608081
60.0,16.0,48.091281735589334,8.879302807426292
60.0,17.0,48.08091943008721,8.561654269143643
60.0,18.0,48.021562835860806,8.496503891076532
60.0,19.0,48.07626988576644,8.575770145790354
60.0,20.0,48.0538543129559,8.485530452229531
60.0,21.0,48.03513103877578,8.598341283437023
60.0,22.0,48.06512664739111,8.702008617727996
60.0,23.0,48.04929765455169,8.760839320006479
60.0,24.0,48.067103015932005,8.635762421444543
60.0,25.0,48.11562126925685,8.649748638574703
60.0,26.0,48.000333821236296,8.639556449760647
60.0,27.0,47.94827189209387,8.572165074794594
60.0,28.0,47.97874677223966,8.610684162831166
60.0,29.0,47.992090475382014,8.616937961518344
60.0,30.0,48.06880070223519,8.62955021166421
60.0,31.0,48.05679111547291,8.545692543243376
60.0,32.0,48.02547090327419,8.470184143796448
60.0,33.0,48.08698326939827,8.617844475149953
60.0,34.0,47.90746961943105,8.626823542646605
60.0,35.0,48.024212345668005,8.474327064886193
60.0,36.0,48.081432742120455,8.587774423518587
60.0,37.0,48.01549902725099,8.498529801357579
60.0,38.0,48.10540954060346,8.685317860472946
60.0,39.0,48.04630692401766,8.591407198815451
60.0,40.0,48.117689022737444,8.679071664417107
60.0,41.0,48.00859607592173,8.663224190792883
60.0,42.0,48.10441377174674,8.576726040590726
60.0,43.0,48.04329106370484,8.539713846917415
60.0,44.0,48.017858180777054,8.401366748411567
60.0,45.0,47.96683414525263,8.668923125359056
60.0,46.0,47.91945667165768,8.59347284336528
60.0,47.0,48.03997658814295,8.639395347641607
60.0,48.0,48.02145326161154,8.590984379734824
60.0,49.0,48.08854826125745,8.552193745493023
60.0,50.0,47.95277368521408,8.612041847223761
60.0,51.0,48.01808406068017,8.540344823749185
60.0,52.0,48.03654865147952,8.700882470672763
60.0,53.0,48.00676993834175,8.501861065394833
60.0,54.0,47.99074497263098,8.50866170949583
60.0,55.0,48.02540500887117,8.401211232663016
60.0,56.0,48.02344122827034,8.687234090822292
60.0,57.0,48.06840518306498,8.522301830875461
60.0,58.0,48.0690596003018,8.529676499435977
60.0,59.0,47.95662491472172,8.535807195853723
60.0,60.0,48.09266442369346,8.616844959251619
60.0,61.0,47.938963123799994,8.61486096476499
60.0,62.0,48.01757329054902,8.622252635613922
60.0,63.0,48.060176854662025,8.6152282288699
60.0,64.0,48.136890682502155,8.603410253458339
60.0,65.0,48.076293796215445,8.61901875564067
60.0,66.0,48.028310333073215,8.723030362126247
60.0,67.0,48.035755721150295,8.633454072348576
60.0,68.0,48.0711405180433,8.594615295244779
60.0,69.0,48.03710144001522,8.633660058553906
60.0,70.0,48.04161519004102,8.522184701652584
60.0,71.0,48.035763168310794,8.576543803472326
60.0,72.0,48.050054659052016,8.54625632901047
60.0,73.0,48.02502527537087,8.531046555784698
60.0,74.0,48.07818985854534,8.566494370115413
60.0,75.0,48.06904260419162,8.685769429789083
60.0,76.0,48.04662959094716,8.691434198092105
60.0,77.0,48.038448179948794,8.638006003714676
60.0,78.0,47.99952841444889,8.528721601418798
60.0,79.0,48.07377727165651,8.516183778582537
60.0,80.0,47.94531725531714,8.497406959031311
60.0,81.0,48.19344546323954,8.746178334436452
