,track,groundspeed,altitude,timedelta,latitude,longitude,flight_id,callsign,icao24,timestamp
62,194.21042,263.22183,10546.367,228.42393,47.82887406606308,8.52637148404359,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:26.423934937+00:00
63,197.08806,262.29102,10461.882,232.56282,47.824120971430474,8.524201609262382,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:30.562820435+00:00
64,199.181,261.3539,10369.021,236.37581,47.819809676602624,8.52197462999669,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:34.375808716+00:00
65,201.52022,260.57886,10253.09,239.64978,47.81617429780492,8.519846206672522,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:37.649780273+00:00
66,204.4021,258.9408,10157.583,243.20631,47.81233275963228,8.517258758450058,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:41.206314087+00:00
67,207.2755,258.4289,10078.467,246.89986,47.808446682268,8.51428420045658,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:44.899856567+00:00
68,210.58221,256.77676,9979.649,250.79143,47.80450620300845,8.510827269205265,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:48.791427612+00:00
69,214.09654,256.9883,9905.089,254.68422,47.80071158009479,8.507014230777932,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:52.684219360+00:00
70,216.52559,254.63927,9799.772,258.1725,47.797442056613605,8.503420008341758,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:22:56.172485352+00:00
71,218.83171,254.57826,9729.517,262.11954,47.79385664376802,8.49913670097719,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:00.119537354+00:00
72,220.85735,252.76595,9647.851,265.4357,47.790952720220275,8.495409236005589,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:03.435699463+00:00
73,223.40045,252.527,9580.147,269.26587,47.78773377589252,8.490891918609993,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:07.265869140+00:00
74,224.4357,251.3803,9500.922,273.3495,47.784376350920404,8.486007037669355,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:11.349487305+00:00
75,225.56131,250.56906,9413.14,276.52075,47.78182799333344,8.48215098913578,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:14.520751953+00:00
76,227.63792,249.20486,9334.389,280.2594,47.77895245187753,8.477472337568047,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:18.259399414+00:00
77,228.60782,247.51021,9268.932,284.03552,47.776121798103226,8.47270741012101,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:22.035522461+00:00
78,230.67307,246.86742,9191.486,287.67746,47.773511932912896,8.46798138566089,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:25.677459717+00:00
79,231.23729,246.13493,9128.699,291.03827,47.77113964708882,8.463598461551616,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:29.038269043+00:00
80,232.66374,243.9525,9037.753,295.31598,47.768240669883824,8.457960697617308,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:33.315979004+00:00
81,233.83226,242.34885,8962.605,298.64407,47.766060415084105,8.453536672159446,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:36.644073486+00:00
82,235.45026,241.7421,8880.205,301.80777,47.76407372438226,8.449256972887653,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:39.807769775+00:00
83,236.75127,240.27428,8819.197,306.40604,47.761299143009964,8.4429796000567,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:44.406036377+00:00
84,237.17708,239.22882,8741.151,309.7718,47.759300038275306,8.438382879401194,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:47.771789551+00:00
85,237.68155,237.53099,8669.249,313.19226,47.7573104672994,8.433718599229284,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:51.192260742+00:00
86,238.07594,236.29486,8581.272,317.2027,47.75501519759789,8.428254926319978,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:55.202697754+00:00
87,238.27661,234.81444,8502.79,320.606,47.75309049223236,8.42363763579114,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:23:58.605987549+00:00
88,237.29729,233.25632,8422.4,324.97137,47.75057063921877,8.417817588698668,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:02.971374512+00:00
89,236.66403,232.55295,8338.736,328.02902,47.748780763594354,8.413782629351122,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:06.029022217+00:00
90,236.18028,231.00554,8258.607,331.4116,47.74678869113539,8.409373530428713,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:09.411590576+00:00
91,233.93222,229.3747,8188.0464,335.42798,47.74430434249985,8.404316023439334,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:13.427978516+00:00
92,232.15797,226.88144,8094.7437,339.5377,47.74168420977873,8.399315378450286,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:17.537689209+00:00
93,230.2933,226.18129,8018.4595,343.4164,47.73911700490393,8.394732014986937,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:21.416412354+00:00
94,228.04799,223.89372,7935.9365,347.19336,47.736527583899935,8.390461392062907,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:25.193359375+00:00
95,225.32176,223.091,7865.6157,350.18552,47.73437769369073,8.387238373980692,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:28.185516357+00:00
96,223.15504,220.22159,7771.0894,354.62372,47.73111173640915,8.382699215490304,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:32.623718262+00:00
97,221.60873,218.56354,7692.5376,357.96576,47.72861004310048,8.379405963169916,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:35.965759277+00:00
98,218.44307,216.14339,7610.5986,361.56204,47.725821334859454,8.376124839837503,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:39.562042236+00:00
99,216.0193,214.97809,7537.959,365.56836,47.722630447660244,8.372686437692842,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:43.568359375+00:00
100,213.90663,212.92455,7462.97,367.96796,47.72068804629383,8.370751596826613,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:45.967956543+00:00
101,211.5582,211.82433,7362.9795,372.1265,47.7172498210753,8.367622095461028,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:50.126495361+00:00
102,210.50343,208.48465,7307.424,376.6473,47.7135300300155,8.364374742364086,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:54.647308350+00:00
103,207.74559,207.63133,7202.9395,379.95105,47.710749170539174,8.362207253450304,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:24:57.951049805+00:00
104,206.25705,206.05003,7132.814,383.56476,47.707690336501514,8.3599715621457,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:01.564758301+00:00
105,204.98482,204.17972,7075.2583,387.34033,47.70448959229029,8.3577618110393,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:05.340332031+00:00
106,203.02452,202.62479,6987.9287,390.98132,47.701379407085234,8.355803653102356,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:08.981323242+00:00
107,202.74931,201.01987,6896.5312,394.62396,47.69828619201492,8.353882228829127,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:12.623962402+00:00
108,201.94333,199.15312,6819.2085,398.3025,47.69517355931389,8.352024680297609,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:16.302490234+00:00
109,200.78159,198.91446,6733.618,401.90668,47.6921032266292,8.350298811450637,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:19.906677246+00:00
110,199.81897,196.96007,6654.9814,405.65088,47.68892526508957,8.348602453902139,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:23.650878906+00:00
111,200.32336,194.85703,6564.8184,409.1288,47.686014198258356,8.347005635259263,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:27.128814697+00:00
112,200.0627,193.86696,6496.973,412.8826,47.68288297118619,8.345312097909973,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:30.882598877+00:00
113,200.15346,193.4955,6417.4087,417.1815,47.67930598953374,8.343368072725385,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:35.181488037+00:00
114,198.709,192.43071,6333.2827,421.17136,47.67597490371154,8.341697650180887,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:39.171356201+00:00
115,196.92009,191.63597,6267.2446,424.1139,47.6735036907664,8.340584558188219,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:42.113891602+00:00
116,194.5824,190.75607,6167.621,427.92044,47.6702846971746,8.339344677225268,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:45.920440674+00:00
117,192.64867,190.40234,6098.8696,431.261,47.66744186619797,8.338400150238531,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:49.260986328+00:00
118,189.21295,189.67267,6017.005,435.2908,47.66398579420732,8.337570289297464,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:53.290802002+00:00
119,186.39832,189.0725,5956.2583,439.13998,47.66067284033944,8.337020342700118,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:25:57.139984131+00:00
120,181.81676,189.03702,5867.5625,443.43835,47.65695265222653,8.336845676694992,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:01.438354492+00:00
121,177.99135,188.92831,5808.83,446.5283,47.65428018547908,8.336984404924138,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:04.528289794+00:00
122,173.68544,189.17137,5742.379,450.23026,47.6510917489563,8.337506598941756,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:08.230255127+00:00
123,169.81406,189.79059,5666.614,453.4501,47.64833660960801,8.338239213282506,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:11.450103760+00:00
124,164.78165,189.28687,5610.07,457.33688,47.645084690086584,8.339548367357713,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:15.336883545+00:00
125,161.68655,188.81046,5538.765,460.7317,47.64229728208086,8.340913563810464,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:18.731689453+00:00
126,157.60286,189.71301,5489.4736,464.64444,47.63915352861878,8.342830623904863,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:22.644439697+00:00
127,155.25949,189.04494,5428.4224,468.45294,47.636158242477386,8.344872842398765,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:26.452941895+00:00
128,153.26556,189.31667,5367.1123,472.32928,47.633156019805256,8.347110209986255,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:30.329284668+00:00
129,152.15268,189.00641,5299.7197,475.84793,47.63046242688066,8.349215471196565,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:33.847930908+00:00
130,151.37192,189.96371,5253.7695,478.6175,47.628347069207116,8.35092365128503,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:36.617492676+00:00
131,151.41246,189.24345,5190.3755,483.17062,47.62488130192172,8.353717494914216,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:41.170623779+00:00
132,152.13249,189.12785,5145.527,486.98734,47.62195819890424,8.356003723359406,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:44.987335205+00:00
133,152.88892,188.30702,5078.6504,490.93887,47.61892419761226,8.358301265113433,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:48.938873291+00:00
134,154.09804,187.73468,5025.5405,494.4626,47.61619836079322,8.36025907366894,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:52.462585449+00:00
135,155.24825,186.38774,4978.59,498.02277,47.61343796705848,8.362141279212016,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:56.022766113+00:00
136,155.25905,186.8418,4936.422,501.4591,47.610766868416654,8.363961597772752,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:26:59.459106445+00:00
137,154.4238,186.03554,4879.1685,505.74295,47.607473995158735,8.366292185432908,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:03.742950439+00:00
138,152.79861,186.53899,4842.485,509.17047,47.60486914280058,8.368271864381994,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:07.170471191+00:00
139,150.91331,186.6848,4785.579,513.0514,47.60196892132761,8.370657433727127,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:11.051391602+00:00
140,147.8234,186.72884,4743.6147,515.4757,47.6002137646498,8.372290166784389,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:13.475708008+00:00
141,145.91956,186.99533,4698.2754,520.0922,47.59693856020951,8.375566324290066,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:18.092224121+00:00
142,142.50168,187.42618,4658.9546,524.96375,47.59362037571066,8.379330358493654,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:22.963745117+00:00
143,140.27577,187.32542,4616.521,528.1609,47.59151033991283,8.381922291301633,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:26.160888672+00:00
144,137.90324,187.4741,4556.5176,531.39325,47.589450640413276,8.38467315081481,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:29.393249512+00:00
145,136.65979,187.40886,4515.575,535.4285,47.58693121985187,8.388187639961481,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:33.428527832+00:00
146,134.46521,187.21114,4464.435,539.57117,47.58444276617442,8.39193525770824,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:37.571166992+00:00
147,133.32684,187.32011,4414.9453,542.5338,47.582698473599955,8.39466859382319,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:40.533813477+00:00
148,132.64934,187.60379,4373.902,546.18274,47.58057400593988,8.398077444144027,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:44.182739258+00:00
149,132.9637,187.48659,4324.9976,549.70825,47.57851048303232,8.40135212657381,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:47.708251953+00:00
150,132.95122,186.36435,4262.9297,552.7248,47.576755839813664,8.404137732917137,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:50.724792480+00:00
151,133.4029,185.4488,4198.92,556.74725,47.57440794237347,8.407806639215702,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:54.747253418+00:00
152,133.80884,185.17473,4140.469,561.8306,47.57142307311303,8.412405014256851,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:27:59.830627441+00:00
153,134.31308,184.73833,4076.5317,565.00543,47.569546262556344,8.415245685641022,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:03.005432129+00:00
154,134.59167,183.14003,4021.734,568.4027,47.56754541957166,8.418244669025722,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:06.402709961+00:00
155,135.46175,183.1145,3953.8347,573.11847,47.56472600035866,8.4223440302564,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:11.118469238+00:00
156,135.93585,181.0048,3884.3472,575.6896,47.563194179976655,8.424534544159648,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:13.689575195+00:00
157,136.22339,179.5716,3824.866,579.41925,47.56097903022471,8.427670492049899,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:17.419250488+00:00
158,136.42787,177.95088,3758.2124,583.22754,47.55872995282626,8.430831666329063,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:21.227539062+00:00
159,136.62141,176.91037,3699.0112,587.41455,47.55626378676525,8.434274452563464,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:25.414550781+00:00
160,136.9458,175.43102,3630.449,590.46313,47.554473665552436,8.436745151384237,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:28.463134766+00:00
161,136.94835,174.23619,3567.3044,593.12573,47.55292077490409,8.438888159168767,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:31.125732422+00:00
162,137.0029,172.0645,3504.7493,599.17786,47.54943198088685,8.443693488700813,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:37.177856445+00:00
163,136.96405,170.07188,3442.109,602.1292,47.54775139007939,8.446011228538858,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:40.129211425+00:00
164,136.79587,168.39757,3384.037,605.72534,47.54572937493269,8.448816206813044,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:43.725341797+00:00
165,137.2801,166.13297,3324.9504,610.2526,47.54319819251497,8.452268388107747,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:48.252624512+00:00
166,137.22517,164.41719,3269.8936,613.21594,47.54155996641213,8.454506877981174,TRAJ_0,TRAJ_0,TRAJ_0,2021-09-30 14:28:51.215942383+00:00
